system	set of areas	va	hourly
	VARIABLES	BEGIN	END
	44	1	8736

system	hourly				OV. COST	OP. COST	MRG. PRICE	CO2 EMIS.	NH3 EMIS.	SO2 EMIS.	NOX EMIS.	PM2_5 EMIS.	PM5 EMIS.	PM10 EMIS.	NMVOC EMIS.	OP1 EMIS.	OP2 EMIS.	OP3 EMIS.	OP4 EMIS.	OP5 EMIS.	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	H. ROR	WIND	SOLAR	H. STOR	H. PUMP	H. LEV	H. INFL	H. OVFL	H. VAL	H. COST	UNSP. ENRG	SPIL. ENRG	LOLD	LOLP	NPCAP HOURS	AVL DTG	DTG MRG	MAX MRG	NP COST	RES LOAD	NODU	GAS_TH_PROD	OIL_TH_PROD
					Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	Euro	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	MWh	%	MWh	%	Euro/MWh	Euro	MWh	MWh	Hours	%	Hours	MWh	MWh	MWh	Euro	MWh	 	MWh	MWh
	index	day	month	hour																																												
	7457	07	NOV	16:00	37050	37050	0	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7276	0	835	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	2259	2259	0	6441	2	741	0
	7458	07	NOV	17:00	2100	2100	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7184	0	1442	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	2958	2958	0	5742	1	42	0
	7459	07	NOV	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6825	0	1418	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	5407	0	0	0
	7460	07	NOV	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6403	0	1152	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	5251	0	0	0
	7461	07	NOV	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6413	0	1648	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	4765	0	0	0
	7462	07	NOV	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6279	0	2485	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	3794	0	0	0
	7463	07	NOV	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6256	0	1492	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	4764	0	0	0
	7464	07	NOV	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6184	0	1521	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	4663	0	0	0
	7465	08	NOV	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6116	0	2159	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	3957	0	0	0
	7466	08	NOV	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5895	0	870	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	5025	0	0	0
	7467	08	NOV	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5825	0	717	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	5108	0	0	0
	7468	08	NOV	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6036	0	1964	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	4072	0	0	0
	7469	08	NOV	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6347	0	2172	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	4175	0	0	0
	7470	08	NOV	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6994	0	2693	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	4301	0	0	0
	7471	08	NOV	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7159	0	2186	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	4973	0	0	0
	7472	08	NOV	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7116	0	1758	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	5358	0	0	0
	7473	08	NOV	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7063	0	2335	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	4728	0	0	0
	7474	08	NOV	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7034	0	2019	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	5015	0	0	0
	7475	08	NOV	10:00	5850	5850	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6913	0	1096	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	2883	2883	0	5817	1	117	0
	7476	08	NOV	11:00	6050	6050	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6838	0	1017	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	2879	2879	0	5821	1	121	0
	7477	08	NOV	12:00	14300	14300	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6688	0	702	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	2714	2714	0	5986	1	286	0
	7478	08	NOV	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6507	0	3029	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	3478	0	0	0
	7479	08	NOV	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6485	0	3141	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	3344	0	0	0
	7480	08	NOV	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6859	0	2626	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	4233	0	0	0
	7481	08	NOV	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7156	0	2800	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	4356	0	0	0
	7482	08	NOV	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7034	0	4177	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	2857	0	0	0
	7483	08	NOV	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6686	0	4238	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	2448	0	0	0
	7484	08	NOV	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6278	0	5307	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	971	0	0	0
	7485	08	NOV	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6294	0	4785	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1509	0	0	0
	7486	08	NOV	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6168	0	4655	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1513	0	0	0
	7487	08	NOV	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6149	0	4248	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1901	0	0	0
	7488	08	NOV	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6082	0	2161	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	3921	0	0	0
	7489	09	NOV	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6017	0	3624	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	2393	0	0	0
	7490	09	NOV	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5805	0	3924	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1881	0	0	0
	7491	09	NOV	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5746	0	2796	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	2950	0	0	0
	7492	09	NOV	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5968	0	3365	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	2603	0	0	0
	7493	09	NOV	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6289	0	3573	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	2716	0	0	0
	7494	09	NOV	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6949	0	1874	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	5075	0	0	0
	7495	09	NOV	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7121	0	1755	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	5366	0	0	0
	7496	09	NOV	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7087	0	1884	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	5203	0	0	0
	7497	09	NOV	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7030	0	3050	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	3980	0	0	0
	7498	09	NOV	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6998	0	2981	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	4017	0	0	0
	7499	09	NOV	10:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6873	0	3641	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	3232	0	0	0
	7500	09	NOV	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6793	0	3251	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	3542	0	0	0
	7501	09	NOV	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6641	0	4717	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1924	0	0	0
	7502	09	NOV	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6454	0	5374	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1080	0	0	0
	7503	09	NOV	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6443	0	4561	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1882	0	0	0
	7504	09	NOV	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6829	0	4033	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	2796	0	0	0
	7505	09	NOV	16:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7133	0	5707	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1426	0	0	0
	7506	09	NOV	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6999	0	5317	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1682	0	0	0
	7507	09	NOV	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6664	0	5799	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	865	0	0	0
	7508	09	NOV	19:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6266	0	5126	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1140	0	0	0
	7509	09	NOV	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6284	0	5343	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	941	0	0	0
	7510	09	NOV	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6164	0	5358	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	806	0	0	0
	7511	09	NOV	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6022	0	5676	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	346	0	0	0
	7512	09	NOV	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5933	0	4710	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1223	0	0	0
	7513	10	NOV	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5818	0	4945	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	873	0	0	0
	7514	10	NOV	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5657	0	4435	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1222	0	0	0
	7515	10	NOV	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5543	0	5022	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	521	0	0	0
	7516	10	NOV	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5592	0	5216	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	376	0	0	0
	7517	10	NOV	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5743	0	4924	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	819	0	0	0
	7518	10	NOV	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5990	0	6764	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	-774	0	0	0
	7519	10	NOV	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6255	0	6325	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	-70	0	0	0
	7520	10	NOV	07:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6250	0	6831	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	-581	0	0	0
	7521	10	NOV	08:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6249	0	7566	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	-1317	0	0	0
	7522	10	NOV	09:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6221	0	7569	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	-1348	0	0	0
	7523	10	NOV	10:00	90400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6267	0	7942	0	0	0	N/A	0	N/A	N/A	0	0	181	0	0	0	3000	3000	3181	0	-1675	0	0	0
	7524	10	NOV	11:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6122	0	6747	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	-625	0	0	0
	7525	10	NOV	12:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6087	0	6637	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	-550	0	0	0
	7526	10	NOV	13:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5945	0	6915	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	-970	0	0	0
	7527	10	NOV	14:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5928	0	6320	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	-392	0	0	0
	7528	10	NOV	15:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6215	0	6128	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	87	0	0	0
	7529	10	NOV	16:00	900	900	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6387	0	5669	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	2982	2982	0	718	1	18	0
	7530	10	NOV	17:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6375	0	6006	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	369	0	0	0
	7531	10	NOV	18:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6135	0	7241	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	-1106	0	0	0
	7532	10	NOV	19:00	255300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6047	0	8064	0	0	0	N/A	0	N/A	N/A	0	0	511	0	0	0	3000	3000	3511	0	-2017	0	0	0
	7533	10	NOV	20:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6180	0	6430	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	-250	0	0	0
	7534	10	NOV	21:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6144	0	6133	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	11	0	0	0
	7535	10	NOV	22:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5893	0	4251	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1642	0	0	0
	7536	10	NOV	23:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5846	0	5434	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	412	0	0	0
	7537	11	NOV	00:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5725	0	4788	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	937	0	0	0
	7538	11	NOV	01:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5547	0	4343	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1204	0	0	0
	7539	11	NOV	02:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5396	0	3832	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1564	0	0	0
	7540	11	NOV	03:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5370	0	3151	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	2219	0	0	0
	7541	11	NOV	04:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5402	0	4800	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	602	0	0	0
	7542	11	NOV	05:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5507	0	4258	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1249	0	0	0
	7543	11	NOV	06:00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5629	0	3770	0	0	0	N/A	0	N/A	N/A	0	0	0	0	0	0	3000	3000	3000	0	1859	0	0	0
